Kapolei,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,4.0,4.0,1.0,1.0,4.0,1.0
Sweet Home - Fire Department,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Pitt Meadows,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.5,2.0,1.0
Ashland Fire Dept,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
Surrey East,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.9,4.0,1.0
Portland Lincoln High School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.6,11.0,1.0
Portland Humboldt School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Oak Harbor-SW 6th (US),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
Portland SE 12th and Salmon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Yreka,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Bremerton-Spruce Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Lyons,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.6,7.0,1.0
Anacortes-202 Ave (SO-AQS),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Portland - SE Lafayette,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.9,12.0,1.0
Portland Lane Middle School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.8,12.0,1.0
Portland - Spangler Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.7,11.0,1.0
Vancouver-NE 84th Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Portland McDaniel High School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Portland Cully Helensview School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.6,15.0,1.0
Anacortes-Bartholomew Rd (US),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Custer-Loomis (SO-AQS),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
San Rafael,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Vancouver-Blairmont Dr (SO),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
Gresham Centennial HS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
Oakridge - Willamette Activity Center,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.7,11.0,1.0
Mill City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Tacoma-S 36th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Bellingham Pacific,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Tacoma-L St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.5,40.0,1.0
Yacolt-Yacolt Rd,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.8,12.0,1.0
San Francisco,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.9,37.0,1.0
Tacoma-Alexander Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Redding,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
San Pablo - Rumrill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
Seattle-Duwamish,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Mt Vernon-S 2nd St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
Estacada Clackamas River Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Seattle-South Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.9,33.0,1.0
Seattle-10th & Weller,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
Seattle-Beacon Hill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.6,19.0,1.0
Tulalip-Totem Beach Rd,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Oakland West,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.5,56.0,2.0
Tukwila_Allentown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
Lake Forest Park-Town Center,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Laney College,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.1,46.0,1.0
Red Bluff - Walnut office,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
Kent-James & Central,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.7,28.0,1.0
Auburn 29th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.8,37.0,1.0
Redwood City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.6,3.0,1.0
Detroit Lake,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Marysville-7th Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.8,37.0,1.0
Oakland,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.1,51.0,2.0
Bellevue-SE 12th,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.1,13.0,1.0
Maple Falls-Azure Way,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.8,52.0,2.0
SLV Middle School AMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.1,55.0,2.0
SISK1004,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
Concord,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
Santa Cruz AMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
Vacaville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
Enumclaw Mud Mt (SO),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Chiloquin,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Pleasanton - Owens Ct.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
San Jose - Jackson St.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.9,50.0,1.0
San Jose - Knox Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
Livermore - Rincon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.5,15.0,1.0
Davis - UCD Campus,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.1,38.0,1.0
North Bend-North Bend Way (SO),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.7,15.0,1.0
Agassiz,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.8,8.0,1.0
Carmel Valley AMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
Woodland,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Klamath Falls - Peterson School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,22.6,73.0,2.0
Rio Vista,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,20.0,68.0,2.0
Gridley,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.7,52.0,2.0
Salinas AMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Darrington-Fir St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Paradise Theater,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
Gilory - 9th Street,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.1,38.0,1.0
Sisters Forest Service,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.8,8.0,1.0
Hood River West Side FD,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
La Pine Rural Fire Dept,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
Bercut Dr,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,22.7,73.0,2.0
Sunriver Three Rivers School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Elk Grove,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,16.6,60.0,2.0
Arden Arcade - Del Paso Manor,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,29.5,88.0,2.0
Lincoln,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,22.1,72.0,2.0
Bend Pine Ridge Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
Bend - Pump Station,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Bend NE 8th & Emerson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Sloughhouse,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.7,56.0,2.0
The Dalles - Cherry Heights,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Redmond High School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Folsom,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,15.9,59.0,2.0
Madras - Westside School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.2,43.0,1.0
Auburn,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Grass Valley,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.6,3.0,1.0
Cle Elum Mobile,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Colfax,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Quincy,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,31.3,91.0,2.0
Prineville - Davidson Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,19.1,66.0,2.0
Leavenworth-Evans St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.0,21.0,1.0
Peshastin Mobile,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.7,11.0,1.0
Ellensburg-Ruby St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.0,4.0,1.0
Cashmere Mobile,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Portola,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,33.3,96.0,2.0
Merced - S. Coffee Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,17.5,62.0,2.0
Tranquillity,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.9,37.0,1.0
Lakeview - Center & M,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.5,44.0,1.0
Wenatchee-Fifth St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Kamloops Federal Building,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Toppenish-Yakama Tribe,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Winthrop-Chewuch Rd,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
Truckee BAM,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.2,47.0,1.0
Tahoe City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
MMCA82019,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
Twisp-Ewell St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Huron,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.3,43.0,1.0
Santa Ynez,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.3,10.0,1.0
Chelan-Woodin Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.8,12.0,1.0
Sunnyside-S 16th,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
Quincy 3rd,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.7,3.0,1.0
Fresno-Foundry Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,42.0,117.0,3.0
CC_Armory,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
Prosser-Highland Dr,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Fresno-Pacific,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,35.5,101.0,3.0
Ranchos,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
Spanish Springs,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
Yosemite Village - Visitor Center,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
Omak-Colville Tribe,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,39.9,112.0,3.0
Soap Lake,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.8,3.0,1.0
Beaverlodge,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.4,2.0,1.0
Moses Lake-Balsam St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.9,12.0,1.0
Valemount,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Hermiston - Municipal Airport,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Kennewick-S Clodfelter Rd (SOS),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.2,1.0,1.0
Ojai - Ojai Ave.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.7,15.0,1.0
Porterville-NFS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
Burns - Washington St.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
Mesa-Pepoit Way (temp SO),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
PM2.5 Mammoth Lakes EBAM,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.2,47.0,1.0
John Day Dayton St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
Thousand Oaks - Moorpark Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Lebec,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.3,1.0,1.0
Sequoia and Kings Canyon - Ash Mountain,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Pendleton - McKay Creek,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.3,5.0,1.0
Springville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.2,55.0,2.0
Piru - Pacific,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
Grande Prairie - Henry Pirker,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.1,25.0,1.0
Reseda,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.9,53.0,2.0
Santa Clarita,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.2,55.0,2.0
Ritzville-Alder St ,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.3,1.0,1.0
North Holywood,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,17.9,63.0,2.0
Walla Walla-12th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.8,8.0,1.0
La Grande Hall & N Sts,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Lone Pine Paiute/Shoshone Tribe-CA,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.6,11.0,1.0
Wellpinit-Spokane Tribe,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
Dayton-W Main,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Lacrosse-Hill St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.7,3.0,1.0
Baker City - Forest Service,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
Cove - City Hall,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.4,14.0,1.0
Pomeroy-Pataha St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Airway Heights-West 12th (US),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
Spokane-Monroe St.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Camp Pendleton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Rosalia-Josephine St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.0,4.0,1.0
Colbert-Greenbluff,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
Hinton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Enterprise - US Forest Service,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Spokane-Greenbluff Rd (SOS),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.8,3.0,1.0
Crestline - Lake Gregory,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Pullman-Dexter Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.8,3.0,1.0
San Diego - Sherman Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.6,56.0,2.0
Steeper,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
Temecula (Lake Skinner),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Clarkston-13th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.7,3.0,1.0
Lewiston,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
Ontario May Roberts Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.3,39.0,1.0
Moscow,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
El Cajon - Lexington Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.4,48.0,1.0
Otay Mesa - Donovan,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,18.9,65.0,2.0
Plummer CDA Tribe,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Big Bear,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.4,23.0,1.0
Banning - South Hathaway Street,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Nursery Rd.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Lapwai,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.5,6.0,1.0
Alpine,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
Edson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.5,2.0,1.0
St. Lukes Meridian,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.1,25.0,1.0
Grangeville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.0,4.0,1.0
McCall,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Kamiah,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Garden Valley,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
Idaho City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.8,24.0,1.0
Cranbrook Muriel Baxter,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.7,11.0,1.0
RT,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.8,37.0,1.0
Caroline,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Twin Falls PM25,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.9,12.0,1.0
Powers,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.0,4.0,1.0
Ketchum,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
French Town - Beckwith,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Genesee,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Hamilton PS 46,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Calgary Northwest,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
Calgary Central2,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
Airdrie,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.2,13.0,1.0
CALGARY SOUTHEAST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
Salmon PM2.5,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.1,34.0,1.0
RED DEER RIVERSIDE DRIVE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.5,2.0,1.0
RED DEER - LANCASTER,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
St Albert,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.6,7.0,1.0
Edmonton Woodcroft,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Edmonton Central East,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
Seeley Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.4,2.0,1.0
Edmonton East,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
Hurricane,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
Fort Saskatchewan,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
Ardrossan,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
Enoch,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.1,13.0,1.0
Lethbridge,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.6,11.0,1.0
Dillon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.3,1.0,1.0
Cut Bank,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.4,14.0,1.0
Erda,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Prison Site,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.2,1.0,1.0
Idaho Falls PM2.5,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Rossiter Pump House,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.8,3.0,1.0
Eastwood,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.3,39.0,1.0
Utah Tech. Center,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.0,4.0,1.0
Rose Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.4,2.0,1.0
